image_path,caption,emotion_id,paletz_pred,paletz_pred_id
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01799.jpg,"a bunch of grapes hanging from a tree
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_07010.jpg,"a tiger yawning in its enclosure
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_13455.jpg,"seagulls on the beach at sunset
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_06946.jpg,"a large field of graves
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03824.jpg,"a statue of an angel with wings on top of a tombstone
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10883.jpg,"a black and white photo of a stone mask
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01642.jpg,"a young girl is smiling and laughing
",3,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_06600.jpg,"a woman in a black jacket and white shirt singing into a microphone
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01858.jpg,"a pile of cigarettes on the ground next to a pole
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05382.jpg,"two old boats are sitting on the shore
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_17669.jpg,"two men taking a selfie at a concert
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_01921.jpg,"people holding signs that say black lives matter
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_10184.jpg,"a dog is playing with a frisbee
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_05280.jpg,"a woman in a hat and dress walking down a runway
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03229.jpg,"a lion cub walking across a field
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_10808.jpg,"a woman in a military uniform and hat dancing
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_17960.jpg,"three women in pink feathers
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_02764.jpg,"the ruins of a castle on a hill overlooking a valley
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_17709.jpg,"a close up of a flower with a yellow center
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_05733.jpg,"a snow leopard yawning on the grass
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_14004.jpg,"a mother and her baby monkey are standing together
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_15306.jpg,"fireworks in the night sky
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_11564.jpg,"a beach with a sand dune and a blue sky
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_14900.jpg,"a woman in a blue hat holding sunflowers by a pond
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_00622.jpg,"a man in sunglasses is standing in a hole
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_16796.jpg,"two men posing for a photo at a party
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01907.jpg,"a man and woman cutting into a cake
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_13820.jpg,"a woman with blood on her face and blood on her hands
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00104.jpg,"man sitting on cliff overlooking ocean with guitar
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_13345.jpg,"a woman in a hat and dress sitting on a bench
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_05627.jpg,"a gazebo in a park with trees and grass
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01150.jpg,"a pile of cigarettes sitting on top of snow
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07143.jpg,"a snowboard is leaning against a bag
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_09601.jpg,"a crow with its mouth open
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_10156.jpg,"flowers in the rain
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_18261.jpg,"men in colorful shorts and shirts pose for a photo
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06789.jpg,"the las vegas strip is a popular tourist destination
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_08652.jpg,"a large skull head with purple lights on it
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_09409.jpg,"a room with a ceiling and a wooden floor
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_05523.jpg,"a bird standing on the shore of a body of water
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09073.jpg,"a statue of a lion with an orange hat on it
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_02758.jpg,"a chair and table in the dark
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_04167.jpg,"a duck swimming in a pond surrounded by trees
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_00971.jpg,"a baby is being held by a person
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_05272.jpg,"a little girl in a blue dress is smiling in the snow
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/anger/anger_01639.jpg,"a man in a helmet and a mask running through a field of orange balls
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_02576.jpg,"a dead bird laying on the ground
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18219.jpg,"a ferris wheel and other rides at night
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_13330.jpg,"a view of the sky with clouds and trees
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01326.jpg,"a little girl sitting in a stadium
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_07234.jpg,"love is a word that is often used in the context of love, but it can also be used",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_02305.jpg,"a man in a white shirt and tie singing into a microphone
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_02633.jpg,"sunset at the beach with a mountain in the distance
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_04505.jpg,"a baby in diapers standing in a hallway
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_09365.jpg,"a woman in a black dress holding a piece of meat
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_13627.jpg,"a mannequin with blood on its face and head
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07426.jpg,"a woman blowing bubbles
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_04299.jpg,"a close up of a large orange flower
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_10207.jpg,"a christmas tree in a living room with a brick wall
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01142.jpg,"a small boat is docked on the shore of a lake
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_08485.jpg,"a group of women in costumes and hats dancing
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03731.jpg,"a woman with long blonde hair looking away from the camera
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04984.jpg,"a group of people in a mosque with a child
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16888.jpg,"red flowers on a tree in the city
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10492.jpg,"the cover of the album 'the secret of the forest'
",6,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_02565.jpg,"a slug crawling on the ground
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_16559.jpg,"a woman wearing a shirt with a picture of president obama
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_14539.jpg,"a woman smiling while sitting on a street
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_02588.jpg,"a man with tattoos on his arm playing guitar
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_01666.jpg,"a woman in a dress standing in a doorway
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_06164.jpg,"a firefighter in a yellow jacket is standing in front of a fire
",4,fear,6
C:\Users\manee\EmoSet-118K-7\image/anger/anger_07831.jpg,"a cat yawning and looking out a window
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_11932.jpg,"a woman sitting in front of a man and a woman clapping
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07111.jpg,"a person kiteboarding in the ocean
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_15421.jpg,"a yellow flower sits on the ground in front of a sun
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_01197.jpg,"a group of people holding signs
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_04417.jpg,"a cemetery with tombstones and trees
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_07903.jpg,"a young boy sitting on the ground
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_15784.jpg,"a roller coaster with a green track
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02094.jpg,"a pregnant woman and a child are holding hands
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_11754.jpg,"a man is holding a bloody hand while another man is sitting next to him
",6,anger,4
C:\Users\manee\EmoSet-118K-7\image/fear/fear_06174.jpg,"a toy figure of a man in a suit and tie
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02432.jpg,"a woman and a baby in a bathtub
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_13102.jpg,"a woman holding a yellow shirt
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_04457.jpg,"a young boy with a face full of tears
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_07634.jpg,"a seal yawning on rocks and rocks
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08426.jpg,"a boat with meat on it
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_05344.jpg,"three men running in a race on a dirt road
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_08529.jpg,"a man running in a marathon with his hand up
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_15062.jpg,"a plate of pastries with cheese and bacon
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_14810.jpg,"a tray with jars of tomatoes, basil and other ingredients
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_06071.jpg,"a man standing on top of a grave at night
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_09828.jpg,"two men on stage with microphones and one is holding a microphone
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_01148.jpg,"the sun sets over garden of the gods in colorado
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04110.jpg,"the sun sets over the ocean in the distance
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_02925.jpg,"a woman with a spider costume on her face
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01911.jpg,"a woman on a bike in a race on a dirt course
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07291.jpg,"two women playing drums on stage with a red curtain
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_12493.jpg,"white daisies are growing in the grass
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_07111.jpg,"two dogs playing in the grass
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_08386.jpg,"a snow covered field with trees and a bench
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_10638.jpg,"a woman in a wetsuit riding a wave on a surfboard
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_05720.jpg,"a person is doing a trick on a skateboard
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10045.jpg,"a woman in a nun outfit sits on the ground
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_08007.jpg,"police officers are standing around a man in a crowd
",4,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_00530.jpg,"a miniature village scene with a man on horseback
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04819.jpg,"a lone tree stands on the rocks at sunset
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_13639.jpg,"a man and a woman are standing on top of each other
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02710.jpg,"a pregnant woman standing in front of a fence
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_00178.jpg,"a woman in a costume with a robot arm
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_05750.jpg,"a pile of garbage in a field
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_03032.jpg,"a woman is holding a fern leaf
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_00154.jpg,"neuschwanstein castle, bavaria, germany, europe
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06684.jpg,"conwy castle, conwy, wales
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_05471.jpg,"a rainbow over a lake and a dock
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_08240.jpg,"sunset at lake michigan
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_11441.jpg,"a tombstone with a bird on it in the grass
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11340.jpg,"fireworks in the sky
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10037.jpg,"a dog laying on a couch
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_14242.jpg,"a table and chairs covered in snow
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_05068.jpg,"a small christmas tree ornament with polka dots
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_03463.jpg,"a christmas tree with ornaments and a star
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_01515.jpg,"a cat walking through a narrow tunnel in an old stone building
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01146.jpg,"a girl sitting in tall grass
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_03273.jpg,"a lion is sitting in the grass with its mouth open
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_11896.jpg,"a woman holds her baby up in the air
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_12119.jpg,"a bride and groom walking down the aisle
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_03768.jpg,"palestinians march in support of the palestinian people in gaza
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18645.jpg,"a woman holding a child in front of a christmas tree
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02081.jpg,"orange tulips in the garden
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_12834.jpg,"a woman kicking a soccer ball
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10517.jpg,"an old wooden house with a door and windows
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_02333.jpg,"disneyland parade - mickey mouse, daffy duck, and the gang
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_08925.jpg,"a young boy is smiling while holding a cell phone
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11308.jpg,"a large white ferris wheel
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_08989.jpg,"crater lake national park, oregon, usa
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06615.jpg,"a trash can full of trash
",5,anger,4
C:\Users\manee\EmoSet-118K-7\image/fear/fear_07626.jpg,"a painting of a skeleton holding a flower
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00271.jpg,"a chair, a laptop, and a hammock on a patio
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_07535.jpg,"a trash can on the ground
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08861.jpg,"a black and white striped worm on some moss
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_00253.jpg,"two dolls hanging from a rope in a dark room
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_14783.jpg,"pretzels are arranged in a circle on a green surface
",0,amusement,0
